,text,final_label
2046,"' I hate a "" Guesss who just tried to talk to mee "" ass bitch &#1041190;&#9995;&#9996;&#65039;",1
2047,"' I just feel like my mouthpiece so cold &#1041185; I'll give lessons to every niggah that ever got turned down , for the low cost of $24.99 &#1043358; Hmu .",1
2048,"' I know I Know I know . Them streets they fuck with me strong , and them bitches gon fuck just because money... http://t.co/odtcHpD5G7",1
2049,"' I rather jack off then fuck hoes tbh , That shit boring give me a wife .",1
2050,"' I really don't give a fuck . Once you start that "" You got hoes , you fuck with bitches "" shit I'm deleting yo... http://t.co/ylvtlUZsi0",1
2051,' I still don't got the time for a bitch to be actin iffy &#1043323; .,1
2052,"' I thinkkk shee knows , about , maaaa otheeeeeeeer bitch &#1041219; .",1
2053,"' I told this niggah Maya Angelo died.... This niggah gon ask me "" is that the Red Ninja Turtle ? &#1041204;&#1043473;&#1043357; Wtf .",1
2054,"' I took the bitch down In the set , yo bitch get around in the set , I dicked the bitch down in the set , yo... http://t.co/PlByuQgerG",1
2055,' I will never date a female with another niggah name on her lol . Wtf .,1
2056,' I wonder if you females out here ever just sit around and think bout how yall hoes or how unfaithful Yall really is .,1
2057,' I wouldn't bring my girl around nobody but Leo &#1041204;&#1041204;&#9995; He the only niggah I KNOW that wouldn't mess with any of the... http://t.co/LWDxrVJceu,1
2058,"' I'm hard to kill &#1041653; , I'm countin cake up with ma finest bitch &#1041636;&#1041636; . Take off her makeup and she still look like a finalist &#1041191;&#1043359; .",1
2059,"' I'm not gon ever be that niggah that hit 300 likes on every picture , but I get WHOEVER I WANT PERIOD . &#1041204;&#1043323;&#1041196;... http://t.co/mKgRljrHcl",1
2060,' I'm that niggah you can show out in public babbbbbbyyyy &#1041191;&#1043215; lol,1
2061,' Id rather sit at the house all day and jack off then bust a mission to literally only chill with a bitch &#1041204;&#1043473;... http://t.co/MEtM60bG15,1
2062,' Idk why niggah give a female head then throw a condom on lmaooo niggah you already ate the whole STD &#1041204;&#1041204;,1
2063,"' If I ever put ma trust ina bitch , I'll always be hurt ! &#1043323;&#1043323;",1
2064,"' If I ever put my trust ina bitch , I'll always be hurt &#1041204;&#1041204; .",1
2065,"' If this ugly ass niggah can be with her , I can too . Tf she with Chuu Baka for anyways this niggah look like a... http://t.co/lVNDRDPpQT",0
2066,"' If yo new niggah can't dress better then me , or even close to looking better then me , dnt try to make me... http://t.co/SMsc86mnBc",1
2067,"' If you get yo girl took don't be mad at the niggah who did it &#1041204; Be mad at her , Cause he don't owe you loyalty , she does .",1
2068,"' Ima kill that pussy straight murder that shit , and Ima eat it , eat it , eat it &#1043291;&#1040788; And lick it till it slaps . Aye &#1041237;&#1041191; .",1
2069,"' Ima pull up , eat on that pussy and dip &#1041219;&#9996;&#65039; ,",1
2070,' Ima real young niggah witha muhhfuckin attitude &#1043359; Walk up I'm yo spot you would think a niggah mad at you .,1
2071,"' Ima young rich niggah Tryna fuck a niggah bitch , My ex a rat the Naybahoods be fuckin on that bitch &#1041204;&#1041204; , I... http://t.co/hFnSbuPwma",1
2072,"' Indiana niggah you can tell from ma muhhfuckin grammar , I swear I got 3 hoes with me just like I'm Santa &#1041204;&#1043359; .",1
2073,' Is this Jody ? The niggah that got ma Boo Pregnant ? The niggah that can't take responsibilities as a... http://t.co/7ufNJ2NJhp,1
2074,' It's just me ? Or do you NOT want nobody else Texting/Inboxing/Kiking/DMing/Snapchatting/Emailing/ Yo girl or niggah ?,1
2075,"' Just was old to me , a lil proton feel me ? Some bitches that's gon feel me , some niggahs that won't kill me .",1
2076,' Lemme find out you didn't answer my call cause you otp with that niggah &#1041204;,1
2077,' Leo Apolonio Look this niggah did a drive by on the bike http://t.co/3NisWlPNeC,1
2078,' Looked at my EX profile and she struggling with that weak ass niggah &#1041204; God Is Good &#1041240;&#1041243;,1
2079,' Ma niggah Alsina be doin his thang . http://t.co/IZA7Lil1Oz,1
2080,"' Make a niggah buy a ring for ya finger &#1042469; , Jimmies for ya feet &#1043353; Jeans for that back &#1041191; lingerie for the... http://t.co/MxwTT9H4nc",1
2081,' Mann these hoes get nothin ! &#1041233; But some dick and instructions ! &#1041204; If she with mee she fucccccckn ! I said I... http://t.co/1FN2TegZHh,1
2082,' Mannnnn wake y'all bitch asses up Blood !,1
2083,' My Charger got my fucked up &#1041184;&#1041185; Finna wrap the cord Tf around my phone this bitch finna charge today cuhz &#1041204;&#1041204;&#1041184;&#1041184; .,1
2084,' My baby mama trippen and that bitch can shoot &#1041653;&#1041653; .,1
2085,"' Nah I ain't no hoe niggah , no bitch niggah , rich Niggah with the shits Niggah Getchu chipped niggah .",1
2086,"' Niggah said "" my girl off limits thirsty niggahs stay out her inbox "" But the bitch look like Kunta Kintes... http://t.co/VeqZF9IK6Q",1
2087,' Niggahs stay thinkin I want they girl &#1041204;&#1041204;&#1041204;&#1041204;&#9995; Not nevvvvva niggah .,1
2088,"' No FEELINS for a hoe that ain't ma main thang , ma niggahs on the same thang &#1043359; all ma niggahs gangbang ,... http://t.co/pc0fcynoFU",1
2089,"' O M G you like stop controllin me , I'm like bitch fuck you thought ? She like niggah fuck you mean !",1
2090,"' Ok ma Texas bitch keep textin me , callin cryin stressin me &#1041190; Bout where I been but I been with another bitch allegedly &#1043351;&#1043360; .",1
2091,"' Ok my Texas bitch keep textin me , callin cryin stressin me , askin me about where I been but I been with another bitch allegedly &#1043359; .",1
2092,"' On twitter say she ridin for a niggah &#1041219;&#1043215; . That's why I really fuck with her , she down to pull the trigger &#1041653;&#1043359; .",1
2093,' R.I.P Deshawn &#1041243; . I don't know him but I know a darkskin niggah in the hood named Deshawn getting shot tonight .,1
2094,' Ran a good game with my Royal niggah &#1043359;&#1042390;&#1043323;,1
2095,"' Said I ain't Neva love no bitcccccch , but these bitches steady lovin on me on me , ayeeee . So what am I... http://t.co/NhB8omAqkm",1
2096,"' See I gotta get this money ma palms itchin , niggahs gossip like hoes most of them bitches .",1
2097,"' Shawty wanna tell me secrets on how to rap niggah , I tell that bitch it's more attractive when you hold it down &#1043359;&#1043351; .",1
2098,"' She drippen vanillaaaaa , she know I'm the pussy killaaaa &#1043291;&#1041196; .",1
2099,"' She herd I was a dope boy , I herd she was a gold digger &#1043359; , all I know is she a real bitch , so I fuck her like a real niggah .",1
2100,"' She love it when I talk to her crazy &#1041191;&#1041219; Suck a niggah dick , with a whole lotta spit &#1043291; let it drip &#1043292; Yea catch... http://t.co/i3WOHNQo7S",1
2101,' She was mad for like 5 mins got over it and hit him right back up lol she care about that niggah . http://t.co/w13NFgBHSB,1
2102,' Somebody come look at this niggah right here * Kevin Hart Voice * lol http://t.co/R2mhWqc2jT,1
2103,"' Someone let me know why Drake so cold ? &#1041185;&#1041240;&#1043358;&#1043351;&#1043323; He my favorite rapper , this niggah HARD .",1
2104,"' South Central niggahs really don't be lovin these hoes , these hoes don't be lovin these niggahs &#1041233; . We just be... http://t.co/XnTftnwuVD",1
2105,"' That fb profile checker thing fake then a mf , I just added some bitch yesterday and it had me on the top . Fuck fr ?",1
2106,' That one niggah that grab the AUX cord and start playen weak ass music &#1041204;&#1041204;&#1041204;&#1041204; http://t.co/KOdyDgPgjA,1
2107,"' The hoes finna be like "" Owieee Trey , August , And Chris Brown can have my baby at the same time &#1041191; "" Lmfaooooooo Hoes ain't loyal .",1
2108,' These niggahs bitches call they momma tell her come and get'emm ! It's either that it shoot him or shoot whoever with him .,1
2109,' This Niggah Kevin Hart couldn't sit down lmaoooooooooooo My niggah My Niggah &#1041204;&#1041204;&#1041204;&#1041204;&#1043358;&#1043351;&#1043323;,1
2110,"' This be me &#1041204;&#1041204;&#1041204; 
Cuh went from "" Its time to settle down "" to "" Where the hoes at ?! "" &#1041204;&#1041204;&#1041204; . http://t.co/bi9rbvjTUn",1
2111,' This niggah Yanni like hangin up on NIGGAHS in mid sentence &#1041184;&#1043350; .,1
2112,' This niggah pharrell or whatever this niggah name is don't deserve shit for that white ass gay song .,0
2113,' Up runnin these 2K fades with ma niggah Tyreon &#1043323;&#1043359; Leo KO'd lmfaoo,1
2114,' Waaaaittt niggah holllll'up &#9995; these niggahs come to town start wife'n my old sluts &#1041204;&#1041204;&#1041204;&#1041210;&#1041210; .,1
2115,' Wake up I'm blessed &#1041243; Steaight Kush No stress &#1043293; Thankin God for ma success &#1043359;&#1041240; Ma bitches say I'm the best &#1043351;&#1043323; .,1
2116,' With my Bestf Shyanna Pen and ma main niggah Ronnie A. Jackson III &#1043359;&#1041636; Movie bound after we pick up the homies,1
2117,' Y'all complaining about thirst traps ? FR ? Theirs models that dress just like that ? Ass out and all STFU . Don't make you a hoe wtf .,1
2118,"' Y'all hoes get turned on for no reason &#1041204;&#1041204; 
Be Like "" owieee he got tats , he bang , wifi with no password &#1041191; My... http://t.co/vxADs6boHa",1
2119,"' Y'all like sayin money don't buy happiness , but name a niggah sitting in a Lambo crying ?",1
2120,' You Deserve x August Alsina &#1043358;&#1043358; Im dedicating that to all my old side hoes &#1041204;&#1041204;&#1041204;&#1041204;&#1041210;&#1041210;&#1041210;&#1041210;&#1041210;&#1043359; .,1
2121,' You gottttta be a mad a madddd niggah &#1041204;&#1041204;&#1041204; Sayin ma name ? I must've got you madddddd niggah &#1041204;&#1041204;&#1041204;&#1041204;&#1041210;&#1041210;&#1041210;&#1043359;&#9995;,1
2122,' You messin with broke niggahs you gon be broke niggah &#1043323;&#1043323;&#1043323;&#1043323;&#10071;&#65039;,1
2123,"' You niggahs actin like hoes , I can sale those ! &#1041204;&#1041204;&#1041636;",1
2124,"' You tall tree ass females be 6'0 TALKIN bout "" Catching Feelings "" , bitch you need to catch this touchdown... http://t.co/lMgkDuxzY7",1
2125,' when it comes to pussy I have no fucking friends' - hostel iii is really what we're watching right now,1
2126,'2' good: Jeter hero for Yankees in send-off http://t.co/oStFoBGuFa via @ESPNNewYork,3
2127,"'Cause they ain't her RT @Jvbir I aint eem watchin the awards yet, but why hoes hatin on Kim K?",1
2128,"'Damn you, whitey!' You'll get a kick out of the 'newest form of white privilege' http://t.co/zLpFZsITOm",0
2129,"'Eff it, let's go after the cripple&#8217;: You have to see Wendy Davis' new attack ad [video] http://t.co/WapBCHhuru",3
2130,"'Every bitch got a fat ass or she $3,000 from it' #RNS",1
2131,"'Forget to salute,' trash the other guy for the 'bad war' (during Cairo II), sympathize w/ 'Pockistan,' gays hurting morale. Thanks King!",3
2132,"'Scandal' sex scene airs on ABC right after 'It's the Great Pumpkin, Charlie Brown,' making parents angry http://t.co/vltSpK8U4S",3
2133,'Views from the 6' gon be Instagram picture titles for a while...brace yaself my nigs,1
2134,"'i drowned in ur pussy so i swam 2ur BuT."" Easily the most eloquent message sent on Xbox Live.",1
2135,(U-turns on yellow) &#161;NO ACEPTAR ESTE LUZ ROJO! (&#9835; Lights taking too long make me bilingual &#9835;),3
2136,(con't) Also provide colored stickers to place on the nametags so that members can indicate their preferred pronouns.,3
2137,(looks over at oomf) RT @shethepete Does pretending to have no bitches really work or nah?,1
2138,(via @jacklayton) Charlie Angus is sending &#8220;Made in China&#8221; Canadian flag pins back to Conservatives &#8211; http://tinyurl.com/dmt397,3
2139,"*Bows down* ""Yes bitchmaster bitch""",1
2140,*Does backflip* THISSSSSSSS!!! RT @Krislisisms: You niggas switch up your opinions like faggots,1
2141,*Gigantic RT @Naezus What a big faggot. RT @MIllionDolrBaby: Chubbs bout to Earl.,1
2142,*Nicolas Cage unrolls dusty secret scroll* It says here James Madison was a whiny little bitch,1
2143,*Searches my yellow pages app for the nearest Jack In The Box*,3
2144,*Sings* I killed that pussy she died with her eyes open!,1
2145,*Teachers call you a pussy for not doing senior skip day*,1
2146,*after BO1 RT @TheGodWriter_: @iDocLyfe Bruh lol I retired after mw2 because everything was trash afterwards.,3
2147,*bitch breathes* me: could you not?,1
2148,"*chops* RT @Tweets2Sweet *does bird call, flaps hands*",3
2149,"*goes to olive garden*
*Turns into a cracker*
""@gIacier: *goes black friday shopping*

*turns into a nigger*""",0
2150,*karate RT @SirAsshole: Karrenchi still a bird ass bitch,1
2151,*live ... lol what's wrong with these bitches man http://t.co/ZJYxCI9Ram,1
2152,*loud Jamaican horns* &#128226;&#128227;&#128226; RT @KingHorseDick: Then why u still single? RT @Greek_Oddess yall find the ugliest hoes attractive.,1
2153,*makes a wise argument about the accelerated Warholian notion of celebrity in the era of Vine* *passing teens mock my old wrinkled balls*,1
2154,*pops that pussy for singles*,1
2155,*pregnant crazy bitch wus the answer we were looking for...,1
2156,*puts people/bitch face on*,1
2157,*rubs hands like bird man,3
2158,"*scrolling through fb* some hoe says ""need a man 2 cuddle in the cold with"" bitch nobody wanna touch your #ratchet ass!",1
2159,"*squak squak squak squak*
Me: bird shut up!!!
*squak*
Alex: that was an act of defiance 
@Alextalksback",3
2160,*waits for Fanduel to hit me with the jig*,3
2161,"+ 1 RT @RayThaGawd: &#8220;@_AListRaivyn: Joe Budden makes people delete their twitter accounts lmfao.&#8221; He's pussy tho he blocked me""",1
2162,"+1 Otakon badge, now with what I'm going to lovingly refer to as my ""cripple ribbon.""",1
2163,",@KiroGx me gusta ""typing like a retard to make the other person look dumber by pretending to agree with them"" bazinga",0
2164,",@musclezauber why not animal crackers. i want animal crackers shaped like master chiefs and trolls and gun's and shit, thatd rule.",1
2165,------&gt;RT @Maxin_Betha @HumbltonBanks ankle socks in general are for the faggots bro,0
2166,-5 RT @LoveMeDarlingg: 10. How many hoes do you REALLY have?,1
2167,"-Can I help you?
-Maybe. You gotta card for &#8220;Sorry that tranny died in your motel room; now your wife knows. Here&#8217;s an Applebees gift card&#8221;?",3
2168,. @_HISTO requires soundcloud links and tumblr bitches; he MIGHT let you play his party then.,1
2169,... I just feel bad for the women that continually flock to such darkness. Thugs talk the big talk to simple minded hoes and to their own.,1
2170,"... but bitches catch feelings after, all the damn time.",1
2171,... lol nah hoes we dealt with it so will y'all &#128128; http://t.co/RXTJwwKfHJ,1
2172,..........does nobody sell #orange flavored and colored #bubblegum? IS THAT YOUR FUCKIN' PROBLEM? #Giants? Fuck it. I'm going #6Pack now,1
2173,....is now tweeting from a tablet....baller bitch!,1
2174,...aaaaaaaaand it begins. RT @RileydaKafka: Fucking niggers that's all Kentucky is and ever will be,0
2175,...and I'm goin back to school.. only for the hoes and a class or two,1
2176,...but if a SHOW about #Obama was called #Whitish ..........y'all motherfuckers would cry #racist like lil bitches. #Blackish,1
2177,...if Amber Rose can rock a bald head and a bald pussy then motherfucker so can I.,1
2178,"...you're white, aren't you? *rolls eyes* RT @DidntDoNuffin: @DreaaaLove RIP to my NIGGA Trayvon, a worthless spear chucker",0
2179,".@AlyssSmithh @KeveeeD Yes indeed! Camels, ostriches and zebras! Sept. 5-7 http://t.co/X3Oapfm3e8 #VCCamelRaces",3
2180,.@AussieGrit loves Austin: http://t.co/HTtbU4OmZy Webber such a boon for @FIAWEC. #6HCOTA,3
2181,.@Buckm00se really does talk like a buck nigger,1
2182,.@CoryBooker is running around town delivering food to people. If he takes out the trash too he is the perfect boyfriend.,3
2183,".@HoppyKercheval Could you just play 2 minutes of the Charlie Brown ""wah wah wah"" adult sound effect instead?",3
2184,.@RashaanSalaami doesn&#8217;t it always feel like we go into the season with offensive concepts that we inevitably trash and then we get good?,3
2185,".@SarahPalinUSA Wow, ""impeachment."" Look at you using your Vocab Workshop words. Guess we were only half wrong about you being a dumb cunt.",1
2186,".@Straatvogels [street birds]: Homeless People Twittering in Amsterdam http://t.co/WruoCdVkJt via @HuffPostImpact
&#8853;http://t.co/DJgs6rGdfV",3
2187,".@TheRevAl Hey you race baiting FBI informant bitch, where's your punk ass speaking for justice on this? http://t.co/3OcxPxlYdt",1
2188,.@agie_sweet36 @VedanteBreh12 @TravelNevada Try visiting @thewashoeclub at night for a real spook!,3
2189,".@dawnbazely Thank you, Dawn. I see our state bird graces your avatar...",3
2190,.@everSoTweetly4u Klain's real (sole) job is to dampen down the mushrooming bad PR and political fallout heading into Nov election.,3
2191,.@harmonica_b could be wearing a trash bag and she'd still be the stylish and coolest human I know,3
2192,.@nathirhussein Al Qaeda's market share is dropping faster than Viacom &amp; Enron in the Jihadi stock market,3
2193,".@reddroostermann 's love of Obama is unrequited, however. Obama is clearly Putin's bitch.",1
2194,.@rustyrockets with Putin pushing for land and China completely revamping their armed forces? You're a fucking retard. Stay out my country.,1
2195,1 baby Momma no bitch no wife like PAC u need a thug in ya life,1
2196,1 good girl is worth 1000 hoes,1
