text,final_label
"“Johnson doesn’t just seem like a fucking moron, he is a fucking moron” #BorisJohnsonShouldNotBePM #ToryLeadeshipContest https://t.co/Ro7lCqvru2",2
"@seansteiger31 @Tre_mendous23 you still needs to give it to me bitch , I'm on YouTube and rhapsody with it ya cock",1
"20k tweets hoe, I'd like to thank all my supportive fans &#9996;&#65039; more tweets to come.",1
@kieffer_jason bitch go get a life before I block your lame ass,1
@stevemaxboxing that's what the little egotistical bitch deserves his head is huge for someone who gets KO'd when the wind blows,1
RT @49ant: down ass bitch RT @NewsBreaker: Aaron Hernandez's girlfriend lied to grand jury 29 times http://t.co/k6x3dUKhtf,1
"A hearty fuck you to this ALL DAY sweep notice, targeting an individual unhoused resident in Chinatown. \n\nThis is so cruel, forcing someone to choose between guarding objects they need to survive (tents, medication) and going anywhere (work, doctor\'s appt).\n\n#ServicesNotSweeps pic.twitter.com/dhnqOMNfAc",2
@chanelisabeth that nigger music,0
"RT @alamgirizvi: I think it's our responsibility to tell everyone about our PM where doing Meditation ⛩📿🕉👌

Excellent details about the Mod…",3
RT @swimtosafety1st: So white people are scared of Muslims till it’s time to go Morocco or Turkey for holiday ?????,3
"RT @MILEZDAS: Cris : Look at me, I am really sick 🤒 

Dani: 

#SkamEspaña https://t.co/172M9tse1r",3
#GandiNaaliAbuse This unknown Congi leader @adhirrcinc is a cheap charlie who should be kicked out of the Lok Sakha for calling our PM in that gutter language. Wonder how people elect this kind of low thinking person as their Rep.,0
RT @souljaboy: @kmichelle crank that shitty pussy yuuuuuuuuuaaaaaaa &#128169;&#128169;&#128169;&#128169;&#128169;&#128169;&#128169;&#128169;,1
Give me head and kiss to nigga you a eww bitch,1
"RT @mtchll: Rock out with your cock out
Jam out with your clam out",1
Forgot how good I am at NHL13. Too bad @ChiefGaming is a pussy and wont buy it. Scared to get fuckin scraped.,1
If youu let yo bitch leave with another niggah and don't say shit thats on youu!,1
"@BobbyBotsods @FuckTheMallcops @UncleUnco @MrMooncricket ur weird, racist bitch.",1
2 people followed me // automatically checked by https://t.co/vKegZUzbkd,3
270 on flappy bird suck my dick and lick my balls #swag,1
Nah fuck Bungie they ain't givng me nNO drops. Stingy ass niggas. RT @CaratCutClarity: You trash at destiny if you aint at least 25,1
"@Liveitupjersey Breeding a Nation of Pussies, now how the hell is a Man, a Man...IF HE's A PUSSY!
I'm concerned, WE have pussies &amp; psycho's!",1
RT @ComedyPics: If Kanye took Kim to McDonald&#8217;s then ya hoes don&#8217;t deserve $200 Dates http://t.co/2QK4I1fRTs,1
RT @MahoghanyXO: The world wouldn&#8217;t be as fun if hoes didn&#8217;t exist.,1
Couldn't care less about any bitch &#128079;,1
RT @__ShaniyaaRoxy: I’m in my “you gotta prove everything you say to me“ phase of my life 💯,3
"RT @PrinceMarcus_25: ""We won, Mr. Stark."" 
""We will be fine in here, You can rest now"".
Me: https://t.co/LH9mbO0JWm",3
@GrandeHead I got that hoe bootlegged haha if you wanna borrow it,1
Unprofessional Piece of Shit 😏,2
&#8220;@S_hawn24: Y'all females love y'all a bum nigga or a jail bird..&#8221;!!!!,1
Photo: Me and my bitch http://t.co/0jeLcx0nKU,1
"New years ever, get at me bitch. #loaded #GFU #2013 #&#127881; http://t.co/3kkviDM5",1
@YellabeautyKC home coon,3
the devils been sending his workers to get at me lately... pussy fuck boy try harder.. can't let'em throw me off my 1... 2ssss,1
"RT @Mikey_Hands: Yankees offseason plan: Sign Sandoval, move A-Rod to first base, shoot Teixeira and throw his corpse in the East River. #Y&#8230;",3
"RT @captaincoximus: I'm like the bat signal, but for crazy bitches",1
@SkyNewsAust @chriskkenny He does look like a puppet with ol Ruperts hand up his arse...,2
RT @elchavaloko: I can see moose rockin himself back n forth in a corner of n empty room with his faggot hair all in his face sayin 2 himse&#8230;,1
That crow has socks,3
"&#8220;@isadore911: @VernNotice what about the doc?&#8221;

He's a pussy. He ain't going anywhere.",1
"Welcome to our land of dispossession! http://t.co/v14jkTLZ Check out the evil, racist whitey sitting on steps etc. ""Reconquista, Woo Hoo!!",3
RT @SimoneMariposa: using words such as &#8220;dick&#8221; and &#8220;pussy&#8221; in regular convo is just too vulgar for me.,1
A teen was running around Target in monkey pjs screaming OO OO AH AH &amp; the fitting room girls were cackling. Was today designed to annoy me?,3
Has any of the #England games been abandoned due to rain? #ShameOnICC #ENGvsWI,0
@chanelisabeth fuck yo bitch ass then,1
RT @MNYves: He's an idiot. RT @M00n_baby: miserable trash excuse for a man http://t.co/jtL7Uis2YM,3
"Thanks for scaring the absolute fuck out of me, flatfoot. Now I look like a pussy. Fucking jerk.",1
@WhosJuly 1) He's a faggot and I don't like him. 2) I'm on the other side of the state.,0
"RT @lilduval: Real bitches text u ""can u talk"" before they call",1
@realDonaldTrump HA! 73 looks too OLD!  #Trump #TrumpIsATraitor #JohnMcCainDayJune14th,3
also never tell ppl to 'just move' no one should have to have basic rights infringed upon anywhere they choose to live,3
"""I'll slit your throat-neck"" http://t.co/ChFFSDeDdd",3
When ratchet bitches find out the club ain't 10$ to get in https://t.co/GeJUIY1XG0,1
@ICC #ShameOnICC Now plz stop it...,3
RT @ibethathigh_RNS: She called me Mexican is that all she have on me tho? IM A PROUD HISPANIC BITCH sure liked this dick tho hoe.,1
@WenditoTomato @AndreaHorwath They are probably lining up outside his office now. #onpoli,3
RT @omayarvl: He fucks his half brother after he found out he was gay https://t.co/riQU0vzanz,1
I’m tryna get someone’s hand print smacked into my ass ja feel,2
@NyJusDntGAF to late niggers died first,1
@w_aavasquez Thank you Wendy! You’re the sweetest 😭,3
"' If I ever put ma trust ina bitch , I'll always be hurt ! &#1043323;&#1043323;",1
"RT @Nintendo_Legend: Asked three-year-old niece why the sun is yellow. Her reply: ""Maybe there's bees in there.""",3
RT @iSellGreenCards: You a faggot if you use Uber because real niggas drive drunk,1
RT @Z_MEGA: @Im_Yung_Jay grab me some bitches while u up there lmao oh and a belt ( fendi ),1
"If you single, just start hitting up those hoes. &#128524; &#128129;",1
"@Godsmack_Music @iTunesMusic @iTunes That band is white trash, and only white trash would buy that album.",0
This bitch kicked me out,1
Ok so not all the shows on Cartoon Network are complete trash. Stevm Universe is awwwwwesomeeeeee,3
Lil' mama got a fatty I'm lovin ya waste line / Just like that you'll get them dollaz if ya wine https://t.co/Xgl8stYWnD,3
Ain't this a bitch---&gt; Clock mistake in Alabama-Arkansas - via @ESPN Champ Drive http://t.co/Go1XTsuv6O,1
I'm getting sleepy and my phone is acting retarded...,3
"&#8220;@Coley_Cee: @lil_aerii @__yhanaaaa @DTHANG_ lmfaoooo, bitch don't start.&#8221; Okay bitch",1
""" lames crying over hoes thats tears of a clown """,1
My hobbies consist of sleeping &amp; subtweeting about random people from school that don't even know me because I'm a judgemental bitch,1
&#8220;@ThequeenTommy: @savanigga already going http://t.co/41fpnfeovb&#8221; how I look at side hoes when daddy walk in the room.,1
"""@LCisTJ: Bruh, you studs keep thinking I'm soft as hell. Ask ya girl how many times she screamed she was my bitch. Oh okay. STFU."" BYE HOE!",1
RT @Shoq: He no doubt copied it from someone else. RT @KilloughCNN: Alert: The mock turtleneck is back. http://t.co/uM7aTH7tHT,3
"This is my ""sup bitches"" face http://t.co/mqPqzLgCKf",1
"@ThatniggaTroy need to get outta that bitch, meridian all bad now but as long as you getting that paper you good.",1
RT @LariDodi: Ur a lil bitch if you don't have your read receipt on&#128064; #Shady&#128511;,1
&#8220;@GaryTweets__: It's my dogs birthday &#10084;&#65039;&#8221; you should get it a bad bitch &#128521; #punny,1
"These little girls at Simons were telling me they like my huf socks, bitch go home &amp; do your homework",1
"👫☝ https://t.co/68LexxZh3z little cute girl fucking from behind hardly 👫☝ https://t.co/T4AWAJ1xOF 🇸🇦 
#MayDay
#BarrLied
831c",1
RT @hippuscampo: ezra miller is gender fluid and everyone is ignoring that can y’all shut the fuck up and respect non-cis people https://t.…,2
Cut that bitch off !!,1
RT @CuhCuhCuh: its some sexy ugly bitches in the world cuh that ill fucc,1
"""I'm comparing KFC to the pussy"" @MaxOn_MaxOff5",1
@Brenddan_ wow!!! Are you comin back up here? &#128514;&#128514;&#128514;&#128514; they some bitch niggas,0
"Severos Vellark.  Crane doctor who was supposed to be the personal doctor to Rena Kalil but said fuck that and opened a free clinic in the slums.  Constantly exhaustd.  Saved Mikata's life at one point, and they're fwbs.  Aromantic. pic.twitter.com/OIsWyfcETn",2
@jeronimosolano don't be a pussy! Just talk to her more and be more of a friend so it doesn't seem as hard.,1
RT @EliRipRashad: I love them stripper bitches,1
She a dirty bitch and I dotn have a doubt,1
"i got some retarded ass friends, but i love em tho they make my life nicer.",1
@Thee_MrWest pussy,1
We don't hire bitches,1
"RT @wb_kaylaa: Fake bitch : hey girl 

Me:&#128133; http://t.co/GDiiwRDgNO",1
"@IainDale If so (and I don't agree) it's only because the bloody media is conducting his campaign for him, instead of being responsible, analytical and challenging. #BorisJohnsonShouldNotBePM",0
"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Masturbation | A very hot black tranny is mastu http://t.co/OfGGMLXQAj",1
Vigilantes Helped Steve Bannon’s Group With Private Border Wall Near El Paso #Resist #ResistTrump #FuckTrump https://t.co/vFmZgeb5CI,3
Imma get home around 0300 problem is it's a coon leaving the bar that drank 7 shots of crown royal think he still can drive,1
"@Claudialena8 she wasn't saying she did, but yes me and Kannon have both been in the ghetto and know what it's like so u look dumb.",3
RT @nobledemonsxo: My friend Hanna got their profits stolen  from her artist alley table at a con this weekend! Hanna works so damn hard an…,3
@mdsaab1 lmaoo abo crusty hands,3
"Nah nicca, its to light to be my dark ass lol RT @swiper252: @VonshayeB and.i knowww thats your baby picture lol",1
Panda Express is so trash but I wanted Chinese and didn't feel like gettin out the car,3
If you ain't my bro... Your bitch single In My eyes &#128514;&#128170;,1
#ShameOnICC that too Big shame,3
Yall hoes still play around with the wrong shit I see.. Smh.,1
"RT @grannywinkle: girls, don't let a guy treat you like a yellow starburst

u are a pink starburst",3
@darealwalt_jr he see the jig,3
Niggas be frontin for some pussy they ain't wit me!!,1
Good riddance to this lying sack!  #TrumpIsATraitor   #TrumpMustResign   #JohnMcCainDay   #SarahSandersResigns https://t.co/iNe4UKeee4,0
"If you take everything personally, you’ll remain offended for the rest of your life!",3
Still downtown with these bitches.,1
@KingHorseDick we gotta find this hoe,1
I'm up and at it before the birds wake up so you can't tell me shit.,1
I dont hide bitch im high when im in public,1
@Stonisnipezz people bitch because they lose an hour of sleep today but it evens out and we get more daylight,1
"RT @___Jazsy: If a bitch tweeting about a nigga and he saying he don't mess with her , He's lying&#128533; That bitch ain't tweeting for nothing &#128527;",1
when yo song come on and you hit the blunt hard af cause that hoe go dat hard,1
&#8220;@Cheddar85: Got the carburetor foyer my #chevy c10 being rebuilt by my #redneck friend ... everybodys got one!!&#8221; I need 1 they can build,1
Hungry then a hoe,1
100% Right...  #ShameOnICC @ICC https://t.co/4iNBOP2CyI,3
"@BGALLY17 so ur faggot teammate @BrandonPrust8 hits someone late like that and U say he's yapping and yelling, u guys def 69 in the room",0
do they even make dresses any more that have straps &amp; cover your ass? Some of us have no tits &amp; a big ass. I will settle for a trash bag,1
&#8220;@skimaskjojo: &#8220;@1waynostra: Dat bird bitch&#8221;HEAVY BIRDCAGE BITCH&#8221; byyyyyyrrrrrrrrrrrrr bitch &#128037;,1
"&#8220;@BasedChasen: Grandmas always b asking you ""Do you have a girlfriend???"" No....I got hoes tf you mean&#8221; real shit.",1
"@_Linsanity22 derrrrrrr, 1st of all her songs are actually good compared to the other trash, +++ shes SUCH a showman omg",3
Said one con man to another #bogus #fraud #scam #corruption #TrumpIsATraitor https://t.co/seBBoFo3Hy,3
Or the teach might get u got RT @abstraktalante: I really hate a disrespectful ass bitch in class. The professor is talking you STFU bitch.,0
retweeting ah bitch tweet is flirting nowadays,1
Tombs of #EastTurkistan Republic's exiles who died in Japan.  https://t.co/FlnrqqvLuQ  #Uyghur #FreeUyghur #China #CCP #BoycottChina #ウイグル #RT,0
@geokthree I literally just told @Black_SinS to his face how trash he is at the shop in hooping,3
"@riwhey_000 I'm just kidding, I'm not a fucking faggot",1
"And i didn't wanna come off as a bitch, so I took another hit, now I think I'm feeling to high",1
RT @bjs5555: ELECT Democratic Nominee Charlie Brown @Govcharliebrown for #Gov of #TN DEFEAT (R) Gov. Bill Haslam! @UniteBlueTN http://t.co/&#8230;,3
"Trump a national security threat.  Trump a disgusting SOB. Trump a national embarrassment.   Trump a treasonous traitor.    Trump a delusional piece of shit, whom only a handful of deplorables like.  Trump a treasonous traitor. #TrumpIsATraitor #ImpeachTrumpNow https://t.co/Dyzg7iJa95",1
Goddamit #fucktrump https://t.co/wLiQVcOCtG,3
"RT @murrman5: you up, Charlie Brown?",3
&#8220;@Badazz_jspates: I'm suppose to eat yo booty bitch wym&#8221; &#128557;&#128557;&#128557;,1
"RT @SulagnaDash6: See the moron, even does not know Election already over in Bhopal.. and his porki morons retweet this shit https://t.co/P…",1
RT @ggukly_taken: TAKE MY FUCKING KIDNEYS I BEG https://t.co/0XzFQ2Ywq4,2
"@haylebopp last year i had to explain why ""queer theory"" is the acceptable academic term",3
&#8220;@SoTribe_Kasey: I surrounded my bad bitches I can't keep them out my face&#8221;&#128064;&#128064; #WhereTheyAtDoe &#128514;,1
It's a lot of fat bitches at this party I'm we at right now my outfit way too much fire to be at a function like this,1
THE SCREAMS ARE ON ANOTHER LEVEL I CAN TELL THEYRE SEEING @BTS_twt #BTSonE #BBMAs,3
I swear nobody actually cares about Valentine's day unless they are single &amp; jaded and want to bitch. &#10060;&#11093;&#65039;&#10060;&#11093;&#65039;&#127801;,1
@DarkLiquaNigga_ nigga grow some balls and concentrate pussy!!,1
@janisjayy all the real gangsters knoww nate aint never loved no hoe,1
RT @harmon_lauren: Jenna's a faggot,0
"All these niggas with these "" Love Quote"" Pages are some pussies. Them niggas don't be living what they talking bout",1
When hoes think I got sucker nigga written across my forehead...,1
@RHook220 @ohwait_itsKate @EjPeruski5634 pussy x3,1
why are these freshman so ghetto lmao,1
RT @cashflowHO: I'm too pretty for this &#128526;&#128129;&#128133; . Yall lil bitches can have the petty shit &#128080;&#128169;&#128128; .,1
Have you Eva asked a nicca where dey got sum fake designer frm,0
RT @1WayHustle: I got bitches geekin sneakin cocaina cross the customs - @TheDonIV,1
